#============================================================================
# Opacities computed by OpTool        <a^n>=  1.0001E-1  1.0001E-1  1.0002E-1
# Method:   CDE
# Parameters:
#   amin [um]=      0.050 amax [um]=      0.150  na  =  100    norm=0.1000:-0.1000E-1
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    1.000  3.20  ./Dorschner1995_A_olivine.dat
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  3.20  mixture of  1 materials
#----------------------------------------------------------------------------
# Command: optool -c ./Dorschner1995_A_olivine.dat 1.0 3.2 -a 0.05 0.15 \
#   0.10:-0.01 100 -cde
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
#           3
#         300
   7.455836E+01   1.093853E+02   5.049982E-04   1.527860E-05
   7.766503E+01   1.008841E+02   4.275886E-04   1.527860E-05
   8.090115E+01   9.302421E+01   3.621246E-04   1.527860E-05
   8.427212E+01   8.570419E+01   3.067341E-04   1.527860E-05
   8.778354E+01   7.895900E+01   2.598708E-04   1.527860E-05
   9.144128E+01   7.274368E+01   2.202102E-04   1.527860E-05
   9.525143E+01   6.701675E+01   1.866360E-04   1.527860E-05
   9.922034E+01   6.173998E+01   1.582069E-04   1.527860E-05
   1.033546E+02   5.690102E+01   1.341311E-04   1.527860E-05
   1.076612E+02   5.244584E+01   1.137353E-04   1.527860E-05
   1.121472E+02   4.833905E+01   9.645319E-05   1.527860E-05
   1.168201E+02   4.455348E+01   8.180675E-05   1.527860E-05
   1.216877E+02   4.106406E+01   6.939193E-05   1.527860E-05
   1.267581E+02   3.784767E+01   5.886708E-05   1.527860E-05
   1.320399E+02   3.488298E+01   4.994320E-05   1.527860E-05
   1.375417E+02   3.215033E+01   4.237575E-05   1.527860E-05
   1.432727E+02   2.963159E+01   3.595778E-05   1.527860E-05
   1.492426E+02   2.731004E+01   3.051406E-05   1.527860E-05
   1.554611E+02   2.517025E+01   2.589622E-05   1.527860E-05
   1.619389E+02   2.319803E+01   2.197859E-05   1.527860E-05
   1.686865E+02   2.138025E+01   1.865470E-05   1.527860E-05
   1.757153E+02   1.970484E+01   1.583432E-05   1.527860E-05
   1.830369E+02   1.816066E+01   1.344101E-05   1.527860E-05
   1.906636E+02   1.673744E+01   1.140996E-05   1.527860E-05
   1.986081E+02   1.542571E+01   9.686217E-06   1.527860E-05
   2.068837E+02   1.421314E+01   8.223180E-06   1.527860E-05
   2.155041E+02   1.309517E+01   6.981370E-06   1.527860E-05
   2.244836E+02   1.206510E+01   5.927286E-06   1.527860E-05
   2.338373E+02   1.111604E+01   5.032507E-06   1.527860E-05
   2.435808E+02   1.024162E+01   4.272922E-06   1.527860E-05
   2.537302E+02   9.435960E+00   3.628080E-06   1.527860E-05
   2.643026E+02   8.693666E+00   3.080627E-06   1.527860E-05
   2.753155E+02   8.009754E+00   2.615838E-06   1.527860E-05
   2.867872E+02   7.379633E+00   2.221219E-06   1.527860E-05
   2.987370E+02   6.799075E+00   1.886166E-06   1.527860E-05
   3.111847E+02   6.264182E+00   1.601681E-06   1.527860E-05
   3.241510E+02   5.771364E+00   1.360125E-06   1.527860E-05
   3.376577E+02   5.317312E+00   1.155017E-06   1.527860E-05
   3.517271E+02   4.898977E+00   9.808517E-07   1.527860E-05
   3.663827E+02   4.513550E+00   8.329594E-07   1.527860E-05
   3.816491E+02   4.158443E+00   7.073742E-07   1.527860E-05
   3.975515E+02   3.831273E+00   6.007299E-07   1.527860E-05
   4.141166E+02   3.529840E+00   5.101682E-07   1.527860E-05
   4.313719E+02   3.252121E+00   4.332628E-07   1.527860E-05
   4.493461E+02   2.996251E+00   3.679536E-07   1.527860E-05
   4.680693E+02   2.760510E+00   3.124913E-07   1.527860E-05
   4.875727E+02   2.543316E+00   2.653908E-07   1.527860E-05
   5.078888E+02   2.343210E+00   2.253910E-07   1.527860E-05
   5.290513E+02   2.158847E+00   1.914211E-07   1.527860E-05
   5.510957E+02   1.988989E+00   1.625719E-07   1.527860E-05
   5.740585E+02   1.832495E+00   1.380713E-07   1.527860E-05
   5.979782E+02   1.688313E+00   1.172636E-07   1.527860E-05
   6.228946E+02   1.555475E+00   9.959206E-08   1.527860E-05
   6.488492E+02   1.433088E+00   8.458397E-08   1.527860E-05
   6.758853E+02   1.320331E+00   7.183780E-08   1.527860E-05
   7.040478E+02   1.216445E+00   6.101258E-08   1.527860E-05
   7.333839E+02   1.120733E+00   5.181877E-08   1.527860E-05
   7.639423E+02   1.032552E+00   4.401047E-08   1.527860E-05
   7.957740E+02   9.513086E-01   3.737886E-08   1.527860E-05
   8.289321E+02   8.764575E-01   3.174659E-08   1.527860E-05
   8.634718E+02   8.074957E-01   2.696306E-08   1.527860E-05
   8.994507E+02   7.439599E-01   2.290035E-08   1.527860E-05
   9.369287E+02   6.854232E-01   1.944983E-08   1.527860E-05
   9.759684E+02   6.314923E-01   1.651925E-08   1.527860E-05
   1.016635E+03   5.818047E-01   1.403025E-08   1.527860E-05
   1.058996E+03   5.360266E-01   1.191630E-08   1.527860E-05
   1.103121E+03   4.938504E-01   1.012087E-08   1.527860E-05
   1.149086E+03   4.549927E-01   8.595966E-09   1.527860E-05
   1.196966E+03   4.191925E-01   7.300828E-09   1.527860E-05
   1.246841E+03   3.862091E-01   6.200832E-09   1.527860E-05
   1.298794E+03   3.558209E-01   5.266575E-09   1.527860E-05
   1.352911E+03   3.278237E-01   4.473083E-09   1.527860E-05
   1.409284E+03   3.020294E-01   3.799146E-09   1.527860E-05
   1.468006E+03   2.782647E-01   3.226751E-09   1.527860E-05
   1.529174E+03   2.563699E-01   2.740596E-09   1.527860E-05
   1.592891E+03   2.361978E-01   2.327690E-09   1.527860E-05
   1.659263E+03   2.176129E-01   1.976994E-09   1.527860E-05
   1.728401E+03   2.004904E-01   1.679135E-09   1.527860E-05
   1.800420E+03   1.847150E-01   1.426154E-09   1.527860E-05
   1.875439E+03   1.701810E-01   1.211288E-09   1.527860E-05
   1.953584E+03   1.567905E-01   1.028794E-09   1.527860E-05
   2.034985E+03   1.444537E-01   8.737950E-10   1.527860E-05
   2.119779E+03   1.330875E-01   7.421487E-10   1.527860E-05
   2.208105E+03   1.226157E-01   6.303365E-10   1.527860E-05
   2.300112E+03   1.129678E-01   5.353701E-10   1.527860E-05
   2.395952E+03   1.040791E-01   4.547115E-10   1.527860E-05
   2.495786E+03   9.588976E-02   3.862049E-10   1.527860E-05
   2.599779E+03   8.834479E-02   3.280196E-10   1.527860E-05
   2.708106E+03   8.139348E-02   2.786005E-10   1.527860E-05
   2.820947E+03   7.498913E-02   2.366269E-10   1.527860E-05
   2.938489E+03   6.908870E-02   2.009770E-10   1.527860E-05
   3.060929E+03   6.365253E-02   1.706981E-10   1.527860E-05
   3.188471E+03   5.864411E-02   1.449810E-10   1.527860E-05
   3.321327E+03   5.402976E-02   1.231384E-10   1.527860E-05
   3.459719E+03   4.977849E-02   1.045866E-10   1.527860E-05
   3.603878E+03   4.586172E-02   8.882980E-11   1.527860E-05
   3.754043E+03   4.225315E-02   7.544688E-11   1.527860E-05
   3.910466E+03   3.892850E-02   6.408022E-11   1.527860E-05
   4.073406E+03   3.586546E-02   5.442604E-11   1.527860E-05
   4.243135E+03   3.304342E-02   4.622633E-11   1.527860E-05
   4.419937E+03   3.044344E-02   3.926199E-11   1.527860E-05
   4.604105E+03   2.804803E-02   3.334687E-11   1.527860E-05
   4.795948E+03   2.584110E-02   2.832291E-11   1.527860E-05
   4.995784E+03   2.380782E-02   2.405586E-11   1.527860E-05
   5.203947E+03   2.193453E-02   2.043166E-11   1.527860E-05
   5.420783E+03   2.020863E-02   1.735348E-11   1.527860E-05
   5.646655E+03   1.861854E-02   1.473905E-11   1.527860E-05
   5.881938E+03   1.715356E-02   1.251851E-11   1.527860E-05
   6.127025E+03   1.580385E-02   1.063251E-11   1.527860E-05
   6.382324E+03   1.456034E-02   9.030642E-12   1.527860E-05
   6.648260E+03   1.341467E-02   7.670111E-12   1.527860E-05
   6.925278E+03   1.235915E-02   6.514554E-12   1.527860E-05
   7.213839E+03   1.138669E-02   5.533090E-12   1.527860E-05
   7.514423E+03   1.049074E-02   4.699491E-12   1.527860E-05
   7.827531E+03   9.665284E-03   3.991479E-12   1.527860E-05
   8.153687E+03   8.904781E-03   3.390135E-12   1.527860E-05
   8.493432E+03   8.204117E-03   2.879387E-12   1.527860E-05
   8.847334E+03   7.558585E-03   2.445587E-12   1.527860E-05
   9.215982E+03   6.963845E-03   2.077143E-12   1.527860E-05
   9.599990E+03   6.415902E-03   1.764207E-12   1.527860E-05
   1.000000E+04   5.911074E-03   1.498417E-12   1.527860E-05
