# wavelength(mic), abs_k(a=0.01mic), abs_k(a=0.1mic), abs_k(a=1mic)
1.5576e-02	6.8736e+04	2.0483e+04	2.1683e+03
1.5697e-02	6.9173e+04	2.0498e+04	2.1672e+03
1.5818e-02	6.9612e+04	2.0514e+04	2.1672e+03
1.5941e-02	7.0066e+04	2.0529e+04	2.1672e+03
1.6064e-02	7.0520e+04	2.0545e+04	2.1668e+03
1.6189e-02	7.0957e+04	2.0560e+04	2.1653e+03
1.6314e-02	7.1388e+04	2.0564e+04	2.1649e+03
1.6440e-02	7.1824e+04	2.0568e+04	2.1645e+03
1.6567e-02	7.2283e+04	2.0584e+04	2.1630e+03
1.6696e-02	7.2751e+04	2.0599e+04	2.1626e+03
1.6825e-02	7.3227e+04	2.0615e+04	2.1626e+03
1.6955e-02	7.3708e+04	2.0630e+04	2.1626e+03
1.7087e-02	7.4176e+04	2.0645e+04	2.1614e+03
1.7219e-02	7.4645e+04	2.0665e+04	2.1601e+03
1.7352e-02	7.5121e+04	2.0694e+04	2.1590e+03
1.7486e-02	7.5604e+04	2.0713e+04	2.1597e+03
1.7622e-02	7.6100e+04	2.0729e+04	2.1599e+03
1.7758e-02	7.6616e+04	2.0744e+04	2.1584e+03
1.7896e-02	7.7130e+04	2.0759e+04	2.1581e+03
1.8034e-02	7.7650e+04	2.0775e+04	2.1583e+03
1.8174e-02	7.8181e+04	2.0791e+04	2.1587e+03
1.8315e-02	7.8720e+04	2.0816e+04	2.1584e+03
1.8456e-02	7.9268e+04	2.0841e+04	2.1581e+03
1.8599e-02	7.9825e+04	2.0858e+04	2.1581e+03
1.8743e-02	8.0370e+04	2.0893e+04	2.1581e+03
1.8888e-02	7.9598e+04	2.0873e+04	2.1581e+03
1.9035e-02	7.6155e+04	2.0735e+04	2.1581e+03
1.9182e-02	7.6108e+04	2.0707e+04	2.1568e+03
1.9330e-02	7.6486e+04	2.0699e+04	2.1548e+03
1.9480e-02	7.6910e+04	2.0702e+04	2.1518e+03
1.9631e-02	7.7349e+04	2.0702e+04	2.1514e+03
1.9783e-02	7.7789e+04	2.0702e+04	2.1501e+03
